        NN     FT     ST      E       DCG
No.216: 0.000	 0.000	 0.000	 0.000	 0.167
No.217: 0.000	 0.000	 0.000	 0.056	 0.217
No.218: 0.000	 0.000	 0.000	 0.000	 0.153
No.219: 0.000	 0.250	 0.250	 0.056	 0.281
No.220: 0.000	 0.000	 0.000	 0.000	 0.174
No.221: 0.000	 0.000	 0.000	 0.000	 0.164
No.222: 0.000	 0.250	 0.250	 0.056	 0.439
No.223: 0.000	 0.000	 0.000	 0.000	 0.155
No.224: 0.000	 0.000	 0.000	 0.000	 0.173
No.225: 0.000	 0.000	 0.000	 0.000	 0.154
No.226: 0.000	 0.000	 0.000	 0.000	 0.160
No.227: 0.000	 0.000	 0.000	 0.056	 0.183
No.228: 0.000	 0.000	 0.000	 0.000	 0.154
No.229: 0.000	 0.000	 0.000	 0.000	 0.154
No.230: 0.000	 0.000	 0.000	 0.000	 0.159
No.231: 0.000	 0.000	 0.000	 0.000	 0.179
No.232: 0.000	 0.000	 0.000	 0.000	 0.191
No.233: 0.000	 0.000	 0.000	 0.056	 0.198
No.234: 0.000	 0.000	 0.000	 0.000	 0.153
No.235: 0.000	 0.000	 0.000	 0.000	 0.169
No.236: 0.000	 0.000	 0.000	 0.056	 0.205
No.237: 0.000	 0.000	 0.000	 0.000	 0.178
No.238: 0.000	 0.000	 0.000	 0.000	 0.153
No.239: 0.000	 0.000	 0.000	 0.056	 0.190
No.240: 0.000	 0.000	 0.000	 0.000	 0.153
No.241: 0.000	 0.000	 0.200	 0.054	 0.210
No.242: 0.000	 0.000	 0.000	 0.054	 0.188
