        NN     FT     ST      E       DCG
No.139: 0.000	 0.000	 0.000	 0.000	 0.178
No.140: 0.000	 0.000	 0.000	 0.056	 0.232
No.141: 0.000	 0.000	 0.000	 0.056	 0.225
No.142: 0.000	 0.000	 0.000	 0.000	 0.227
No.143: 0.000	 0.000	 0.000	 0.000	 0.177
No.144: 0.000	 0.000	 0.000	 0.056	 0.172
No.145: 0.000	 0.000	 0.000	 0.000	 0.163
No.146: 0.000	 0.000	 0.000	 0.000	 0.159
No.147: 0.000	 0.000	 0.000	 0.000	 0.212
No.148: 0.000	 0.000	 0.000	 0.000	 0.169
No.149: 0.000	 0.000	 0.000	 0.000	 0.183
No.150: 0.000	 0.000	 0.000	 0.000	 0.179
No.151: 0.000	 0.000	 0.000	 0.054	 0.242
No.152: 0.000	 0.000	 0.000	 0.108	 0.268
No.153: 0.000	 0.000	 0.200	 0.054	 0.277
No.154: 0.000	 0.000	 0.000	 0.054	 0.250
No.155: 0.000	 0.000	 0.000	 0.000	 0.179
No.156: 0.000	 0.000	 0.000	 0.108	 0.250
No.157: 0.000	 0.000	 0.000	 0.000	 0.168
No.158: 0.000	 0.000	 0.000	 0.162	 0.293
No.159: 0.000	 0.000	 0.000	 0.000	 0.248
No.160: 0.000	 0.000	 0.000	 0.108	 0.269
No.161: 0.000	 0.000	 0.000	 0.162	 0.297
No.162: 0.000	 0.000	 0.000	 0.000	 0.192
No.163: 0.000	 0.000	 0.000	 0.216	 0.318
No.164: 0.000	 0.000	 0.200	 0.216	 0.344
No.165: 0.000	 0.000	 0.000	 0.108	 0.272
No.166: 0.000	 0.000	 0.000	 0.162	 0.269
No.167: 0.000	 0.000	 0.000	 0.000	 0.161
No.168: 1.000	 0.200	 0.200	 0.162	 0.499
No.169: 0.000	 0.000	 0.000	 0.162	 0.283
No.170: 0.000	 0.000	 0.000	 0.054	 0.276
No.171: 0.000	 0.000	 0.000	 0.054	 0.241
No.172: 0.000	 0.000	 0.000	 0.054	 0.257
No.173: 0.000	 0.000	 0.000	 0.000	 0.157
No.174: 0.000	 0.000	 0.000	 0.108	 0.265
No.175: 0.000	 0.000	 0.000	 0.108	 0.260
No.176: 0.000	 0.000	 0.000	 0.054	 0.258
No.177: 0.000	 0.000	 0.000	 0.054	 0.257
No.178: 1.000	 0.200	 0.200	 0.108	 0.486
No.179: 0.000	 0.000	 0.200	 0.054	 0.306
No.180: 0.000	 0.000	 0.000	 0.054	 0.250
No.181: 0.000	 0.000	 0.000	 0.162	 0.291
No.182: 0.000	 0.000	 0.000	 0.000	 0.237
No.183: 0.000	 0.000	 0.000	 0.000	 0.182
No.184: 0.000	 0.200	 0.200	 0.054	 0.316
No.185: 0.000	 0.000	 0.000	 0.054	 0.220
No.186: 0.000	 0.000	 0.200	 0.108	 0.307
No.187: 0.000	 0.000	 0.000	 0.000	 0.200
No.188: 0.000	 0.000	 0.000	 0.054	 0.245
No.189: 0.000	 0.000	 0.200	 0.054	 0.283
No.190: 0.000	 0.000	 0.000	 0.000	 0.230
No.191: 0.000	 0.000	 0.000	 0.108	 0.265
No.192: 0.000	 0.000	 0.200	 0.162	 0.297
No.193: 0.000	 0.000	 0.000	 0.162	 0.291
No.194: 0.000	 0.000	 0.200	 0.108	 0.316
No.195: 0.000	 0.000	 0.000	 0.000	 0.169
No.196: 0.000	 0.000	 0.000	 0.000	 0.227
No.197: 0.000	 0.000	 0.000	 0.000	 0.210
No.198: 0.000	 0.000	 0.000	 0.000	 0.170
No.199: 0.000	 0.000	 0.000	 0.162	 0.300
No.200: 0.000	 0.200	 0.200	 0.162	 0.511
No.201: 0.000	 0.000	 0.000	 0.000	 0.193
No.202: 0.000	 0.000	 0.000	 0.000	 0.229
No.203: 0.000	 0.000	 0.125	 0.200	 0.337
No.204: 0.000	 0.000	 0.000	 0.000	 0.186
No.205: 0.000	 0.000	 0.000	 0.050	 0.236
No.206: 0.000	 0.000	 0.000	 0.000	 0.207
No.207: 0.000	 0.000	 0.125	 0.100	 0.271
No.208: 0.000	 0.000	 0.000	 0.000	 0.198
No.209: 0.000	 0.000	 0.000	 0.000	 0.283
No.210: 0.000	 0.000	 0.000	 0.000	 0.236
No.211: 0.000	 0.000	 0.000	 0.000	 0.198
No.212: 0.000	 0.000	 0.000	 0.000	 0.193
No.213: 0.000	 0.000	 0.000	 0.050	 0.254
No.214: 0.000	 0.000	 0.000	 0.000	 0.253
No.215: 0.000	 0.000	 0.000	 0.000	 0.190
No.216: 0.000	 0.000	 0.000	 0.000	 0.185
No.217: 0.000	 0.000	 0.000	 0.000	 0.217
No.218: 0.000	 0.000	 0.125	 0.250	 0.360
No.219: 0.000	 0.125	 0.125	 0.050	 0.330
No.220: 0.000	 0.000	 0.000	 0.050	 0.217
No.221: 1.000	 0.125	 0.125	 0.050	 0.449
No.222: 0.000	 0.375	 0.375	 0.350	 0.622
No.223: 0.000	 0.000	 0.000	 0.000	 0.191
No.224: 0.000	 0.000	 0.000	 0.000	 0.198
No.225: 0.000	 0.000	 0.000	 0.000	 0.229
No.226: 0.000	 0.125	 0.250	 0.100	 0.366
No.227: 0.000	 0.000	 0.000	 0.000	 0.227
No.228: 0.000	 0.000	 0.000	 0.000	 0.185
No.229: 0.000	 0.000	 0.000	 0.000	 0.233
No.230: 0.000	 0.000	 0.000	 0.050	 0.236
No.231: 0.000	 0.000	 0.000	 0.000	 0.202
No.232: 0.000	 0.000	 0.000	 0.000	 0.222
No.233: 0.000	 0.000	 0.000	 0.000	 0.204
No.234: 0.000	 0.000	 0.000	 0.000	 0.184
No.235: 0.000	 0.000	 0.000	 0.000	 0.232
No.236: 1.000	 0.500	 0.500	 0.250	 0.622
No.237: 0.000	 0.125	 0.125	 0.100	 0.367
No.238: 0.000	 0.375	 0.625	 0.350	 0.607
No.239: 0.000	 0.000	 0.125	 0.100	 0.309
No.240: 0.000	 0.000	 0.000	 0.050	 0.248
No.241: 0.000	 0.000	 0.000	 0.000	 0.207
No.242: 0.000	 0.000	 0.000	 0.000	 0.235
No.243: 0.000	 0.000	 0.000	 0.000	 0.189
No.244: 0.000	 0.000	 0.000	 0.000	 0.205
