        NN     FT     ST      E       DCG
No.418: 0.000	 0.000	 0.000	 0.056	 0.215
No.419: 0.000	 0.000	 0.000	 0.056	 0.241
No.420: 0.000	 0.000	 0.000	 0.111	 0.272
No.421: 0.000	 0.250	 0.250	 0.111	 0.367
No.422: 0.000	 0.000	 0.250	 0.167	 0.328
No.423: 0.000	 0.000	 0.500	 0.167	 0.369
No.424: 0.000	 0.250	 0.500	 0.167	 0.447
No.425: 0.000	 0.000	 0.000	 0.000	 0.155
No.426: 0.000	 0.000	 0.000	 0.000	 0.160
No.427: 0.000	 0.000	 0.000	 0.000	 0.179
No.428: 0.000	 0.250	 0.250	 0.111	 0.354
No.429: 0.000	 0.000	 0.000	 0.000	 0.157
No.430: 0.000	 0.000	 0.000	 0.111	 0.257
No.431: 0.000	 0.000	 0.250	 0.111	 0.278
No.432: 0.000	 0.000	 0.000	 0.000	 0.153
No.433: 0.000	 0.000	 0.000	 0.000	 0.164
No.434: 1.000	 0.500	 0.500	 0.111	 0.729
No.435: 0.000	 0.000	 0.000	 0.111	 0.266
No.436: 0.000	 0.000	 0.000	 0.000	 0.178
No.437: 0.000	 0.500	 0.500	 0.167	 0.484
No.438: 0.000	 0.000	 0.000	 0.000	 0.176
No.439: 0.000	 0.000	 0.000	 0.000	 0.194
No.440: 0.000	 0.000	 0.000	 0.000	 0.174
No.441: 1.000	 0.500	 0.750	 0.167	 0.666
No.442: 0.000	 0.250	 0.250	 0.111	 0.406
No.443: 0.000	 0.000	 0.000	 0.000	 0.132
No.444: 0.000	 0.000	 0.000	 0.000	 0.147
No.445: 0.000	 0.000	 0.000	 0.000	 0.193
No.446: 0.000	 0.000	 0.000	 0.056	 0.257
No.447: 0.000	 0.000	 0.000	 0.056	 0.231
No.448: 0.000	 0.000	 0.000	 0.000	 0.152
No.449: 0.000	 0.000	 0.000	 0.000	 0.150
No.450: 0.000	 0.250	 0.250	 0.167	 0.440
No.451: 0.000	 0.000	 0.250	 0.056	 0.273
No.452: 0.000	 0.000	 0.000	 0.056	 0.214
No.453: 0.000	 0.000	 0.000	 0.222	 0.307
No.454: 0.000	 0.000	 0.000	 0.111	 0.272
No.455: 0.000	 0.000	 0.000	 0.000	 0.171
No.456: 0.000	 0.000	 0.000	 0.111	 0.260
No.457: 0.000	 0.000	 0.000	 0.111	 0.240
No.458: 0.000	 0.000	 0.250	 0.167	 0.333
No.459: 0.000	 0.000	 0.000	 0.056	 0.202
No.460: 0.000	 0.000	 0.000	 0.056	 0.231
No.461: 0.000	 0.000	 0.000	 0.000	 0.165
No.462: 0.000	 0.000	 0.000	 0.000	 0.208
No.463: 0.000	 0.250	 0.500	 0.167	 0.552
No.464: 0.000	 0.000	 0.000	 0.167	 0.302
No.465: 0.000	 0.250	 0.250	 0.167	 0.389
No.466: 0.000	 0.000	 0.000	 0.000	 0.153
No.467: 0.000	 0.000	 0.000	 0.000	 0.201
No.468: 0.000	 0.000	 0.000	 0.000	 0.199
No.469: 0.000	 0.000	 0.000	 0.111	 0.268
No.470: 0.000	 0.250	 0.500	 0.111	 0.378
No.471: 0.000	 0.000	 0.000	 0.000	 0.201
No.472: 0.000	 0.000	 0.000	 0.056	 0.236
No.473: 0.000	 0.000	 0.250	 0.056	 0.253
No.474: 0.000	 0.000	 0.000	 0.000	 0.207
No.475: 0.000	 0.000	 0.000	 0.167	 0.266
No.476: 0.000	 0.000	 0.000	 0.111	 0.273
No.477: 0.000	 0.250	 0.250	 0.056	 0.311
No.478: 0.000	 0.000	 0.000	 0.000	 0.186
No.479: 0.000	 0.250	 0.250	 0.111	 0.356
No.480: 0.000	 0.000	 0.000	 0.000	 0.183
