        NN     FT     ST      E       DCG
No.167: 0.000	 0.000	 0.000	 0.000	 0.137
No.168: 0.000	 0.000	 0.000	 0.000	 0.143
No.169: 0.000	 0.000	 0.000	 0.000	 0.139
No.170: 0.000	 0.000	 0.000	 0.000	 0.168
No.171: 0.000	 0.000	 0.000	 0.000	 0.139
No.172: 0.000	 0.000	 0.000	 0.000	 0.136
No.173: 0.000	 0.000	 0.000	 0.000	 0.146
No.174: 0.000	 0.000	 0.000	 0.000	 0.138
No.175: 0.000	 0.000	 0.000	 0.000	 0.153
No.176: 0.000	 0.000	 0.000	 0.000	 0.157
No.177: 0.000	 0.000	 0.000	 0.000	 0.141
No.178: 0.000	 0.000	 0.000	 0.000	 0.135
No.179: 0.000	 0.000	 0.000	 0.000	 0.157
No.180: 0.000	 0.000	 0.000	 0.000	 0.132
No.181: 0.000	 0.000	 0.000	 0.000	 0.143
No.182: 0.000	 0.000	 0.000	 0.000	 0.142
No.183: 0.000	 0.000	 0.000	 0.000	 0.143
No.184: 0.000	 0.000	 0.000	 0.000	 0.144
No.185: 0.000	 0.000	 0.000	 0.000	 0.143
No.186: 0.000	 0.000	 0.000	 0.000	 0.166
No.187: 0.000	 0.000	 0.000	 0.000	 0.139
No.188: 0.000	 0.000	 0.000	 0.000	 0.133
No.189: 0.000	 0.000	 0.000	 0.000	 0.137
No.190: 0.000	 0.000	 0.000	 0.000	 0.141
No.191: 0.000	 0.000	 0.000	 0.000	 0.143
No.192: 0.000	 0.000	 0.000	 0.000	 0.139
No.193: 0.000	 0.000	 0.000	 0.000	 0.133
No.194: 0.000	 0.000	 0.000	 0.000	 0.153
No.195: 0.000	 0.000	 0.000	 0.000	 0.127
No.196: 0.000	 0.000	 0.000	 0.000	 0.145
No.197: 0.000	 0.000	 0.000	 0.000	 0.142
No.198: 0.000	 0.000	 0.000	 0.000	 0.164
No.199: 0.000	 0.000	 0.000	 0.000	 0.144
No.200: 0.000	 0.000	 0.000	 0.000	 0.136
No.201: 0.000	 0.000	 0.000	 0.000	 0.138
No.202: 0.000	 0.000	 0.000	 0.000	 0.138
No.203: 0.000	 0.000	 0.000	 0.000	 0.151
No.204: 0.000	 0.000	 0.000	 0.000	 0.137
No.205: 0.000	 0.000	 0.000	 0.000	 0.146
No.206: 0.000	 0.000	 0.000	 0.000	 0.132
No.207: 0.000	 0.000	 0.000	 0.000	 0.150
No.208: 0.000	 0.000	 0.000	 0.000	 0.132
No.209: 0.000	 0.000	 0.000	 0.000	 0.143
No.210: 0.000	 0.000	 0.000	 0.000	 0.129
No.211: 0.000	 0.000	 0.000	 0.000	 0.158
No.212: 0.000	 0.000	 0.000	 0.000	 0.155
No.213: 0.000	 0.000	 0.000	 0.000	 0.129
No.214: 0.000	 0.000	 0.000	 0.000	 0.144
No.215: 0.000	 0.000	 0.000	 0.000	 0.130
No.216: 0.000	 0.000	 0.000	 0.000	 0.150
No.217: 0.000	 0.000	 0.000	 0.000	 0.137
No.218: 0.000	 0.000	 0.000	 0.000	 0.146
No.219: 0.000	 0.000	 0.000	 0.000	 0.149
No.220: 0.000	 0.000	 0.000	 0.000	 0.132
No.221: 0.000	 0.000	 0.000	 0.000	 0.167
No.222: 0.000	 0.000	 0.000	 0.000	 0.147
No.223: 0.000	 0.000	 0.000	 0.000	 0.141
No.224: 0.000	 0.000	 0.000	 0.000	 0.149
No.225: 0.000	 0.000	 0.000	 0.000	 0.171
